YEAR,CITY,ZIPCODE,AVG_INCOME,AVG_PROP,LATITUDE,LONGITUDE,OPPORTUNITY_RATIO
2007,Fort Worth,76110,40444.60475358797,103959.16666666667,32.7065,-97.33749999999999,0.38905775936276443
2007,Fort Worth,76111,29713.787465940055,86173.66666666667,32.7824,-97.3003,0.3448677927998926
2007,Fort Worth,76112,34990.55926682492,104095.41666666667,32.7493,-97.21810000000004,0.3361441726760464
2007,Fort Worth,76114,35388.91344708691,92827.75,32.77960000000001,-97.39279999999998,0.38132195757357207
2007,Fort Worth,76115,24737.487100103197,90214.08333333333,32.6796,-97.3336,0.2742208096048518
2007,Fort Worth,76116,62543.4568249049,132901.33333333334,32.723000000000006,-97.4483,0.47060764098999885
2007,Fort Worth,76118,44778.37595334231,133337.25,32.80129999999999,-97.1952,0.3358551817450923
2007,Fort Worth,76119,23037.647192028988,89954.58333333333,32.691399999999994,-97.2675,0.2561142844671861
2007,Fort Worth,76120,42065.99345754517,140613.41666666666,32.76389999999999,-97.17809999999999,0.29918087978006663
2007,Fort Worth,76123,53488.38174273857,148122.58333333334,32.625400000000006,-97.36580000000002,0.36111477163840516
2007,Fort Worth,76126,81714.19765769468,162998.83333333334,32.63999999999999,-97.5448,0.5013312346244511
2007,Fort Worth,76131,50799.34333958722,156438.16666666666,32.8632,-97.33770000000003,0.3247351970399966
2007,Fort Worth,76132,96673.15270935961,236375.58333333334,32.67110000000001,-97.40560000000004,0.40898380431837467
2007,Fort Worth,76133,42501.93033254366,114323.91666666667,32.6526,-97.37580000000001,0.37177343334744545
2007,Fort Worth,76134,34798.869065028775,107274.58333333333,32.64690000000001,-97.3325,0.32439340305528946
2007,Fort Worth,76135,45881.5803995144,120651.5,32.824799999999996,-97.45190000000001,0.3802927209511229
2007,Fort Worth,76137,52136.20191703988,138168.41666666666,32.8664,-97.28909999999998,0.37735076563689524
2007,Fort Worth,76140,35688.621695694455,113309.33333333333,32.61919999999999,-97.2735,0.3149696080561675
2007,Fort Worth,76148,41732.14594501124,111058.91666666667,32.8621,-97.25080000000001,0.37577197528072454
2007,Fort Worth,76155,37707.42857142857,181698.125,32.8247,-97.0503,0.20753939003055466
2007,Fort Worth,76164,24673.97476340694,72271.08333333333,32.781099999999995,-97.3546,0.34143184336729654
2007,Fort Worth,76177,60290.38340666249,198014.41666666666,32.944799999999994,-97.31240000000001,0.30448523027379787
2007,Fort Worth,76179,63509.85159296965,152883.66666666666,32.9074,-97.4257,0.4154193422014994
2007,Houston,77002,243247.47774480705,207800.33333333334,29.75940000000001,-95.35940000000001,1.1705971007889373
2007,Houston,77003,34915.79696394688,210845.41666666666,29.748899999999995,-95.33910000000002,0.16560327096809252
2007,Houston,77004,42873.70865700329,221371.66666666666,29.724699999999988,-95.36249999999997,0.1936807253829496
2007,Houston,77005,273576.8854064643,744950.8333333334,29.71789999999999,-95.42629999999998,0.3672634698574875
2007,Houston,77006,94290.19422074845,312122.6666666667,29.740900000000007,-95.39229999999999,0.3020958631679663
2007,Houston,77007,104875.06645401382,300983.8333333333,29.77359999999999,-95.40340000000002,0.3484472984103936
2007,Houston,77008,70294.94234800838,293831.25,29.799100000000006,-95.41179999999999,0.2392486438886943
2007,Houston,77009,40496.62142650881,179796.83333333334,29.79360000000001,-95.36750000000002,0.22524062325167957
2007,Houston,77011,22867.726971504308,85435.58333333333,29.742000000000004,-95.30729999999998,0.267676930318658
2007,Houston,77012,23929.00341835392,82159.83333333333,29.7149,-95.28189999999996,0.29138185677421324
2007,Houston,77013,28503.838771593088,84780.83333333333,29.7842,-95.2301,0.3362184119257739
2007,Houston,77014,35139.01953690303,132572.0,29.9796,-95.46249999999999,0.2650705621046696
2007,Houston,77015,35683.771618099985,102795.25,29.785300000000003,-95.1852,0.3471441028416584
2007,Houston,77016,21262.455701480092,90684.75,29.85789999999999,-95.30320000000002,0.23446967126929855
2007,Houston,77017,29604.76343739941,101383.0,29.686300000000003,-95.2555,0.2920223627975027
2007,Houston,77018,56599.16492693114,231209.33333333334,29.8272,-95.4266,0.24479978595000626
2007,Houston,77019,256026.9956764737,396407.0,29.75170000000001,-95.4054,0.64587278283719
2007,Houston,77020,24115.34640050583,88613.33333333333,29.7758,-95.3121,0.27215704591840706
2007,Houston,77021,27172.22963951936,113577.16666666667,29.695400000000003,-95.35619999999999,0.23924547225411308
2007,Houston,77022,21975.392019872696,100769.91666666667,29.829900000000006,-95.37689999999999,0.21810588212727325
2007,Houston,77023,29549.58642449049,116472.0,29.7242,-95.31780000000002,0.25371474025519974
2007,Houston,77024,337118.4348053305,624042.9166666666,29.769600000000008,-95.52009999999997,0.5402315083447901
2007,Houston,77025,86740.89033277726,305671.4166666667,29.688899999999993,-95.43409999999999,0.2838264723161527
2007,Houston,77026,18702.87174066244,86070.91666666667,29.797199999999993,-95.3288,0.2173526130063874
2007,Houston,77027,177023.34527125608,438498.0833333333,29.7396,-95.44600000000001,0.40370891984261653
2007,Houston,77028,19470.25226082818,85861.58333333333,29.8297,-95.28790000000002,0.22680422137452885
2007,Houston,77029,26896.140265432845,77853.75,29.762999999999995,-95.25670000000001,0.3454856161665803
2007,Houston,77030,114301.62364696084,333185.5833333333,29.704099999999997,-95.401,0.3430580814002309
2007,Houston,77031,36767.49760306807,139473.91666666666,29.658099999999994,-95.54129999999999,0.26361955897886463
2007,Houston,77032,25965.676111495053,86914.66666666667,29.9368,-95.32989999999997,0.2987798741260958
2007,Houston,77033,19878.008946957325,93015.08333333333,29.66860000000001,-95.33820000000001,0.213732542548139
2007,Houston,77034,32530.384585381074,115511.91666666667,29.636399999999995,-95.22159999999998,0.28162506082185995
2007,Houston,77035,39491.57786180818,141855.58333333334,29.651799999999998,-95.48540000000001,0.2784046057665452
2007,Houston,77036,27636.830228750943,86423.83333333333,29.698399999999996,-95.5405,0.3198165679038378
2007,Houston,77037,26956.17755159741,105406.58333333333,29.889200000000002,-95.3935,0.2557544139774351
2007,Houston,77038,27674.29182255478,112987.16666666667,29.9196,-95.43859999999997,0.2449336086611553
2007,Houston,77039,27710.464790049573,98727.5,29.9067,-95.3334,0.28069008629737463
2007,Houston,77040,57533.30631680259,134778.83333333334,29.874399999999998,-95.5278,0.42688420032863633
2007,Houston,77041,78481.93160514579,149053.58333333334,29.860200000000003,-95.58169999999997,0.5265578240514566
2007,Houston,77042,68180.30828735569,158566.58333333334,29.740400000000005,-95.5589,0.4299846974836094
2007,Houston,77043,49724.69991216942,163593.91666666666,29.80520000000001,-95.5607,0.3039712264977394
2007,Houston,77044,52109.49977053695,172311.5,29.86349999999999,-95.19759999999998,0.3024237109431943
2007,Houston,77045,26193.010265700486,109700.33333333333,29.62970000000001,-95.43820000000001,0.23876971710147735
2007,Houston,77046,202035.06311360447,226957.75,29.733,-95.43060000000001,0.8904360650168278
2007,Houston,77047,31509.494006576846,131151.58333333334,29.62540000000001,-95.375,0.24026098881255945
2007,Houston,77048,24584.966859399236,122591.25,29.632099999999998,-95.34159999999999,0.2005720265446728
2007,Houston,77049,38044.49113831537,137556.75,29.823500000000006,-95.1848,0.27657512128537326
2007,Houston,77050,26998.410174880762,86290.83333333333,29.9015,-95.2848,0.312955215405954
2007,Houston,77051,17847.880999158016,121259.75,29.657899999999998,-95.36879999999998,0.1472321937909232
2007,Houston,77053,27628.029336734693,109939.25,29.596200000000007,-95.45870000000001,0.25131394931716033
2007,Houston,77054,37656.73799884326,101135.5,29.685200000000005,-95.4017,0.3723763693168684
2007,Houston,77055,71602.9749033484,282522.25,29.7971,-95.49580000000002,0.25344710046739133
2007,Houston,77056,269103.2761310452,471154.1666666667,29.744599999999995,-95.4683,0.5711604809943868
2007,Houston,77057,106693.09024404183,180392.66666666666,29.742200000000008,-95.4903,0.5914566539468532
2007,Houston,77058,59360.17463012369,134515.0,29.571599999999993,-95.09979999999997,0.44134060317860335
2007,Houston,77059,132929.92449331033,252933.83333333334,29.597500000000007,-95.11339999999997,0.5255644268408765
2007,Houston,77060,25740.890688259107,97864.33333333333,29.933499999999995,-95.3981,0.263029357424214
2007,Houston,77061,31240.87988674724,113496.41666666667,29.66520000000001,-95.279,0.27527238767012674
2007,Houston,77062,79605.12993587578,159613.0,29.572099999999995,-95.13030000000002,0.49874648410815764
2007,Houston,77063,58087.60036856654,142987.5,29.734800000000003,-95.522,0.4062462600186292
2007,Houston,77064,55633.719159305525,134425.83333333334,29.918999999999997,-95.55690000000003,0.4138753017667385
2007,Houston,77065,53700.92971848383,140946.33333333334,29.931899999999988,-95.61059999999999,0.38101625359134017
2007,Houston,77066,43549.191719698625,124837.66666666667,29.96100000000001,-95.49469999999998,0.3488621527293685
2007,Houston,77067,29117.972669088398,115573.0,29.9547,-95.45219999999999,0.25194530183037284
2007,Houston,77068,79325.39510716606,177886.16666666666,30.00689999999999,-95.48969999999998,0.44594264083613006
2007,Houston,77069,113182.88675429726,200772.75,29.98630000000001,-95.5208,0.5637394231489683
2007,Houston,77070,64208.45997973659,150916.83333333334,29.978099999999998,-95.58029999999998,0.4254765477833175
2007,Houston,77071,40732.667349726784,126530.16666666667,29.651799999999998,-95.5176,0.32192275770706147
2007,Houston,77072,26528.093851989073,90067.25,29.69900000000001,-95.58619999999998,0.294552077550034
2007,Houston,77073,36979.68023942665,131173.41666666666,30.019799999999993,-95.40869999999997,0.28194690564355135
2007,Houston,77074,30954.033637400233,108290.25,29.689599999999988,-95.5106,0.2858937547860943
2007,Houston,77075,33283.99397892623,128071.66666666667,29.6223,-95.26,0.2599302262717566
2007,Houston,77076,25194.930442946148,105010.58333333333,29.858,-95.38339999999998,0.23996953661817458
2007,Houston,77077,78396.60480629434,216779.0,29.747700000000005,-95.603,0.3616449499016367
2007,Houston,77078,23191.806922832646,84926.08333333333,29.849699999999988,-95.2582,0.27308685536450455
2007,Houston,77079,121085.47644829449,309822.6666666667,29.773799999999998,-95.59799999999997,0.3908263662618252
2007,Houston,77080,36954.79583283439,158359.0,29.8159,-95.52300000000001,0.23338256416926628
2007,Houston,77081,30741.580526842274,151387.08333333334,29.71190000000001,-95.48450000000001,0.2030978389238209
2007,Houston,77082,58129.32519908723,136029.41666666666,29.722300000000004,-95.62850000000002,0.4273389414435081
2007,Houston,77083,35527.80850849843,132170.83333333334,29.694700000000008,-95.65110000000003,0.26881066959195915
2007,Houston,77084,47387.34922643798,129138.33333333333,29.843999999999998,-95.66229999999997,0.36697366743379484
2007,Houston,77085,29764.000607072394,116166.58333333333,29.621800000000004,-95.4819,0.256242832871873
2007,Houston,77086,29392.027188389813,107942.58333333333,29.922700000000003,-95.49389999999998,0.27231592526214604
2007,Houston,77087,27185.647216633133,92468.08333333333,29.687599999999993,-95.3011,0.29400371279053567
2007,Houston,77088,30139.374363966188,96396.83333333333,29.881700000000006,-95.45389999999999,0.312677194755196
2007,Houston,77089,44191.96719783803,135231.33333333334,29.593999999999998,-95.22180000000002,0.32679587895676976
2007,Houston,77090,39954.690789986744,128833.75,30.01670000000001,-95.447,0.3101319099606965
2007,Houston,77091,24404.491214883023,107320.58333333333,29.853400000000004,-95.44349999999999,0.2274138293457155
2007,Houston,77092,49028.26741875522,125299.83333333333,29.832400000000003,-95.472,0.39132922071643134
2007,Houston,77093,22718.57506361324,91061.0,29.86169999999999,-95.3403,0.24949949491387
2007,Houston,77094,160439.30215653015,272090.6666666667,29.770499999999988,-95.71069999999999,0.5896722278850226
2007,Houston,77095,73537.83878915875,163874.66666666666,29.894099999999998,-95.6481,0.44875764426508513
2007,Houston,77096,75535.0645926707,256374.25,29.672199999999993,-95.48609999999998,0.2946670518758948
2007,Houston,77098,113858.30498446974,373097.0,29.73500000000001,-95.41179999999999,0.3051714117831317
2007,Houston,77099,27840.927047669207,98741.0,29.670900000000003,-95.58659999999999,0.28199529237394166
2007,Houston,77301,29546.079779917476,115610.91666666667,30.3125,-95.45270000000001,0.25562275606664575
2007,Houston,77302,54497.71873322596,142077.25,30.223799999999997,-95.35770000000001,0.3835933206690221
2007,Houston,77303,37864.041256446326,129495.0,30.38139999999999,-95.37490000000001,0.29243514588760705
2007,Houston,77304,63893.658117823776,195170.91666666666,30.321700000000003,-95.5285,0.32738955102820383
2007,Houston,77306,31082.13122382504,106693.91666666667,30.22770000000001,-95.28510000000001,0.2913282757830595
2007,Houston,77316,60822.8637034607,242128.91666666666,30.3587,-95.6857,0.2512243283102773
2007,Houston,77318,62641.641641641625,175678.41666666666,30.441599999999998,-95.5394,0.3566129606145631
2007,Houston,77327,34376.65680092653,80375.5,30.329999999999988,-95.0202,0.4277821691779071
2007,Houston,77328,37431.46490814885,112027.58333333333,30.3963,-95.19399999999997,0.3341322083592038
2007,Houston,77336,57080.88372963864,164894.5,30.05650000000001,-95.1051,0.3461726302835384
2007,Houston,77338,37836.42384105961,125428.33333333333,30.004099999999998,-95.28250000000001,0.3016907027939637
2007,Houston,77339,81298.5110761409,151550.66666666666,30.056899999999988,-95.1835,0.5364872081063372
2007,Houston,77345,139972.59556641645,222065.16666666666,30.033599999999996,-95.26099999999998,0.6303269520581328
2007,Houston,77346,73763.14355761372,165299.83333333334,30.004200000000008,-95.17280000000001,0.446294992058958
2007,Houston,77354,70152.30132735735,232511.58333333334,30.23329999999999,-95.5502,0.30178876288720435
2007,Houston,77355,68845.20758585341,206474.0,30.159800000000004,-95.74019999999997,0.3335249819393482
2007,Houston,77356,99988.14722395506,212602.25,30.441100000000002,-95.7097,0.4703395011166796
2007,Houston,77357,40211.005958640024,139900.58333333334,30.157899999999998,-95.198,0.2874896409684851
2007,Houston,77362,57576.20137299771,169757.33333333334,30.158099999999994,-95.68139999999998,0.3393132767517509
2007,Houston,77365,48542.98076923076,175473.66666666666,30.12369999999999,-95.2686,0.27671479957975686
2007,Houston,77369,21114.96062992126,47771.916666666664,30.459600000000005,-94.7436,0.44207348289874077
2007,Houston,77372,35376.126577208095,113331.83333333333,30.232599999999994,-95.1993,0.3122134772004241
2007,Houston,77373,47166.096396738896,124836.91666666667,30.0532,-95.3773,0.37783324875559493
2007,Houston,77375,56318.081943905905,165525.91666666666,30.073899999999995,-95.6201,0.3402619663191651
2007,Houston,77377,83022.72542151994,200879.08333333334,30.061500000000006,-95.6821,0.4133221340937601
2007,Houston,77378,35801.93927833413,122008.83333333333,30.444099999999995,-95.4506,0.29345945693277664
2007,Houston,77379,100537.94060321759,193521.41666666666,30.03769999999999,-95.5326,0.5195495810585312
2007,Houston,77380,106403.44221338023,175679.5,30.144099999999998,-95.47029999999997,0.6058796451673384
2007,Houston,77381,136063.08708563118,248426.66666666666,30.17160000000001,-95.49850000000002,0.54775439589968
2007,Houston,77382,168402.18815008856,293326.0833333333,30.2106,-95.52570000000001,0.5741593457945001
2007,Houston,77384,79697.13456655784,242350.83333333334,30.225700000000003,-95.49239999999999,0.3288784170634771
2007,Houston,77385,59716.52828230409,171795.33333333334,30.187700000000003,-95.42880000000001,0.3476402450936867
2007,Houston,77386,70510.83830235004,190837.41666666666,30.12880000000001,-95.4239,0.36950928193875626
2007,Houston,77388,66463.40642700915,151424.75,30.0505,-95.4695,0.4389569260944248
2007,Houston,77389,80794.46926699673,239217.33333333334,30.1044,-95.5066,0.337755871130988
2007,Houston,77396,49102.98957761931,146784.66666666666,29.950699999999998,-95.2622,0.33452729334060227
2007,Houston,77401,216504.87804878052,618412.8333333334,29.702299999999997,-95.4611,0.350112566779533
2007,Houston,77406,77233.43079922025,227545.08333333334,29.643599999999996,-95.798,0.33946510458006646
2007,Houston,77417,34164.94845360825,138468.83333333334,29.47899999999999,-95.96810000000004,0.24704974285023776
2007,Houston,77422,44891.63624294724,119093.41666666667,29.02359999999999,-95.5867,0.37696932673468814
2007,Houston,77423,36845.79439252336,177965.58333333334,29.807200000000005,-95.9755,0.20704361224837056
2007,Houston,77429,94936.66963490647,189149.58333333334,29.976600000000005,-95.6358,0.5019409168886783
2007,Houston,77430,51199.1991991992,160645.58333333334,29.3014,-95.70360000000001,0.3187241364373377
2007,Houston,77433,77586.72746318321,208738.41666666666,29.8836,-95.7025,0.3717052826240889
2007,Houston,77441,136185.9215475551,312223.9166666667,29.7217,-95.8977,0.4362503950913448
2007,Houston,77444,39690.72164948453,144293.91666666666,29.332699999999992,-95.7702,0.2750935896973322
2007,Houston,77445,42482.13937146204,113621.25,30.091999999999988,-96.0716,0.3738992653863238
2007,Houston,77446,29232.021709633646,89375.66666666667,30.083599999999993,-95.98659999999997,0.3270921022943469
2007,Houston,77447,56542.70613107822,160574.91666666666,30.0729,-95.8104,0.3521727277398618
2007,Houston,77449,42791.38385594883,129514.16666666667,29.832299999999993,-95.736,0.33042501960650444
2007,Houston,77450,93817.98598050945,183792.16666666666,29.745,-95.73260000000003,0.5104966086336004
2007,Houston,77459,88733.78509196512,222036.83333333334,29.570400000000003,-95.5423,0.39965108241389274
2007,Houston,77461,46460.34249662009,166157.25,29.4117,-95.8273,0.2796743828627299
2007,Houston,77464,47171.97452229297,193449.58333333334,29.594800000000003,-95.97270000000002,0.2438735426620442
2007,Houston,77466,66106.99588477366,172746.25,29.817299999999992,-96.0073,0.38273863429745053
2007,Houston,77469,65816.16816747258,186974.25,29.551100000000005,-95.73289999999999,0.35201737769649943
2007,Houston,77471,34542.159662722705,142692.0,29.549700000000012,-95.79819999999997,0.24209844851839601
2007,Houston,77476,68500.0,275634.1666666667,29.67939999999999,-95.97720000000002,0.24884644783860085
2007,Houston,77477,42619.21732574875,138413.0,29.622799999999998,-95.56780000000002,0.3079832157650597
2007,Houston,77478,75982.85346630205,228073.91666666666,29.619599999999995,-95.60699999999999,0.3331983407454014
2007,Houston,77479,122101.3273125342,286937.0,29.578500000000002,-95.6066,0.4255736432448383
2007,Houston,77480,47621.87127532776,124027.08333333333,29.04149999999999,-95.70039999999999,0.384078844136362
2007,Houston,77484,50676.29083245521,154983.58333333334,30.07100000000001,-95.9253,0.32700570972656584
2007,Houston,77486,50406.30685263797,109672.58333333333,29.14080000000001,-95.6694,0.459649601787337
2007,Houston,77489,36454.140385394356,121468.66666666667,29.596200000000007,-95.5115,0.3001328427637928
2007,Houston,77493,59279.78047993115,161594.41666666666,29.867799999999992,-95.82979999999999,0.3669396133618699
2007,Houston,77494,109437.43406841812,259002.75,29.740400000000005,-95.83040000000001,0.42257098878932475
2007,Houston,77498,56718.06167400881,166243.41666666666,29.63959999999999,-95.64999999999999,0.3411847290757679
2007,Houston,77502,33413.184342766464,103370.33333333333,29.6789,-95.19820000000003,0.3232932223001594
2007,Houston,77503,33785.454902345664,100390.5,29.687700000000003,-95.1572,0.3365662068617447
2007,Houston,77504,42369.71946294071,131730.41666666666,29.650100000000005,-95.18849999999999,0.32165396247856526
